,Unnamed: 0,Age,BusinessTravel,DailyRate,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,Gender,HourlyRate,JobLevel,MonthlyIncome,MonthlyRate,Over18,PercentSalaryHike,RelationshipSatisfaction,StandardHours,StockOptionLevel,TrainingTimesLastYear,JobRole,PerformanceRating,YearsInCurrentRole,YearsWithCurrManager,TotalWorkingYears,YearsAtCompany,YearsSinceLastPromotion,Attrition,JobSatisfaction,EnvironmentSatisfaction,JobInvolvement,WorkLifeBalance,OverTime,NumCompaniesWorked,JobRole_FreqEncoded,EducationField_FreqEncoded,Department_Research & Development,Department_Sales,MaritalStatus_Married,MaritalStatus_Single
1097,1289,38,0,1336,2,3,Human Resources,1,1805,1,100,1,2592,7129,0,13,4,80,3,3,Human Resources,3,10,8,2.639057329615259,2.4849066497880004,1.3862943611198906,0,2,1,3,3,0,5,45,24,False,False,False,False
1098,1290,34,2,234,9,4,Life Sciences,1,1807,1,93,2,5346,6208,0,17,3,80,1,3,Laboratory Technician,3,1,7,2.4849066497880004,2.079441541679836,0.0,1,1,4,3,2,0,4,217,510,True,False,True,False
1099,1291,37,1,370,10,4,Medical,1,1809,1,58,2,4213,4992,0,15,2,80,0,4,Manufacturing Director,3,3,8,2.3978952727983707,2.3978952727983707,0.0,1,1,4,3,1,0,1,118,389,True,False,False,True
1100,1292,39,2,766,20,3,Life Sciences,1,1812,1,83,2,4127,19188,0,18,4,80,1,6,Sales Executive,3,1,2,2.079441541679836,1.0986122886681096,1.0986122886681096,0,4,3,3,3,0,2,285,510,False,True,False,False
1101,1293,43,0,343,9,3,Life Sciences,1,1813,1,52,1,2438,24978,0,13,3,80,0,2,Research Scientist,3,2,2,2.079441541679836,1.3862943611198906,0.6931471805599453,0,3,1,3,2,0,4,243,510,True,False,False,True
1102,1294,41,1,447,5,3,Life Sciences,1,1814,1,85,2,6870,15530,0,12,1,80,0,3,Healthcare Representative,3,2,2,2.4849066497880004,1.3862943611198906,0.6931471805599453,0,2,2,4,1,0,3,111,510,True,False,False,True
1103,1295,41,1,796,4,1,Marketing,1,1815,0,81,3,10447,26458,0,13,4,80,1,3,Sales Executive,3,14,5,3.1780538303479458,3.1354942159291497,2.639057329615259,0,3,3,3,4,1,0,285,138,False,True,False,False
1104,1296,30,1,1092,10,3,Medical,1,1816,0,64,3,9667,2739,0,14,2,80,0,3,Manufacturing Director,3,7,2,2.302585092994046,2.079441541679836,0.0,0,3,1,3,3,0,9,118,389,True,False,False,True
1105,1297,26,1,920,20,2,Medical,1,1818,0,69,1,2148,6889,0,11,3,80,0,3,Human Resources,3,1,4,1.9459101490553128,1.791759469228055,0.6931471805599453,1,2,4,3,3,1,0,45,389,False,False,True,False
1106,1299,40,1,1194,1,3,Life Sciences,1,1822,0,52,2,6513,9060,0,17,4,80,1,3,Healthcare Representative,3,3,3,2.5649493574615367,1.791759469228055,0.0,0,4,3,3,3,0,4,111,510,True,False,False,False
1107,1302,35,1,185,23,4,Medical,1,1826,1,91,1,2705,9696,0,16,2,80,1,2,Laboratory Technician,3,4,3,1.9459101490553128,1.791759469228055,0.0,0,3,2,1,4,0,0,217,389,True,False,True,False
1108,1303,47,1,1001,4,3,Life Sciences,1,1827,0,92,3,10333,19271,0,12,3,80,1,4,Manufacturing Director,3,11,10,3.367295829986474,3.1354942159291497,2.70805020110221,0,2,3,2,3,1,8,118,510,True,False,False,False
1109,1304,40,1,750,12,3,Life Sciences,1,1829,0,47,2,4448,10748,0,12,2,80,1,3,Healthcare Representative,3,4,7,2.772588722239781,2.079441541679836,2.079441541679836,0,1,2,3,3,0,2,111,510,True,False,False,False
1110,1305,54,1,431,7,4,Medical,1,1830,0,68,2,6854,15696,0,15,2,80,1,2,Research Scientist,3,1,7,2.70805020110221,2.079441541679836,0.6931471805599453,0,4,4,3,2,0,4,243,389,True,False,True,False
1111,1306,31,2,1125,7,4,Marketing,1,1833,0,68,3,9637,8277,0,14,4,80,2,3,Sales Executive,3,2,2,2.302585092994046,1.3862943611198906,1.0986122886681096,0,1,1,3,3,0,2,285,138,False,True,True,False
1112,1309,26,1,572,10,3,Medical,1,1836,1,46,2,4684,9125,0,13,1,80,0,4,Sales Executive,3,3,2,1.791759469228055,1.791759469228055,0.6931471805599453,0,4,3,3,3,0,1,285,389,False,True,False,True
1113,1310,58,2,1216,15,4,Life Sciences,1,1837,1,87,4,15787,21624,0,14,2,80,0,3,Research Director,3,2,2,3.1780538303479458,1.0986122886681096,1.0986122886681096,0,3,1,3,3,1,2,72,510,True,False,True,False
1114,1311,18,0,1431,14,3,Medical,1,1839,0,33,1,1514,8018,0,16,3,80,0,4,Research Scientist,3,0,0,0.0,0.0,0.0,0,3,2,3,1,0,1,243,389,True,False,False,True
1115,1312,31,1,359,18,5,Human Resources,1,1842,1,89,1,2956,21495,0,17,3,80,0,4,Human Resources,3,0,0,1.0986122886681096,0.6931471805599453,0.0,1,1,4,4,3,0,0,45,24,False,False,True,False
1116,1313,29,1,350,13,3,Human Resources,1,1844,1,56,1,2335,3157,0,15,4,80,3,3,Human Resources,3,2,0,1.6094379124341005,1.0986122886681096,1.0986122886681096,1,1,1,2,3,1,4,45,24,False,False,False,False
1117,1317,27,2,1297,5,2,Life Sciences,1,1850,0,53,1,2379,19826,0,14,3,80,0,3,Laboratory Technician,3,4,2,1.9459101490553128,1.791759469228055,0.0,0,4,4,3,2,1,0,217,510,True,False,False,True
1118,1318,29,2,574,20,1,Medical,1,1852,1,40,1,3812,7003,0,13,2,80,0,3,Laboratory Technician,3,8,10,2.4849066497880004,2.4849066497880004,1.3862943611198906,0,4,4,3,4,0,1,217,389,True,False,True,False
1119,1319,32,2,1318,10,4,Marketing,1,1853,1,79,2,4648,26075,0,13,3,80,0,2,Sales Executive,3,0,0,1.6094379124341005,0.0,0.0,0,4,4,3,4,0,8,285,138,False,True,False,True
1120,1321,47,1,207,9,4,Life Sciences,1,1856,0,64,1,2105,5411,0,12,3,80,0,2,Laboratory Technician,3,2,0,2.079441541679836,1.0986122886681096,1.0986122886681096,0,3,2,3,3,0,4,217,510,True,False,False,True
1121,1322,46,1,706,2,2,Life Sciences,1,1857,1,82,3,8578,19989,0,14,3,80,1,4,Manufacturing Director,3,8,7,2.5649493574615367,2.302585092994046,1.6094379124341005,0,4,4,3,2,0,3,118,510,True,False,False,False
1122,1323,28,0,280,1,2,Life Sciences,1,1858,1,43,1,2706,10494,0,15,2,80,1,2,Human Resources,3,2,2,1.3862943611198906,1.3862943611198906,1.0986122886681096,0,4,3,3,3,0,1,45,510,False,False,False,False
1123,1324,29,1,726,29,1,Life Sciences,1,1859,1,93,2,6384,21143,0,17,4,80,2,3,Healthcare Representative,3,0,6,2.4849066497880004,2.079441541679836,0.6931471805599453,0,3,4,1,3,0,8,111,510,True,False,False,False
1124,1325,42,1,1142,8,3,Life Sciences,1,1860,1,81,1,3968,13624,0,13,4,80,0,3,Laboratory Technician,3,0,0,2.19722457733622,0.0,0.0,0,3,4,3,3,0,4,217,510,True,False,False,True
1125,1326,32,1,414,2,4,Marketing,1,1862,1,82,2,9907,26186,0,12,3,80,0,3,Sales Executive,3,2,2,2.079441541679836,1.0986122886681096,1.0986122886681096,1,2,3,2,2,1,7,285,138,False,True,False,True
1126,1327,46,1,1319,3,3,Technical Degree,1,1863,0,45,4,13225,7739,0,12,4,80,1,5,Sales Executive,3,17,8,3.258096538021482,2.995732273553991,1.0986122886681096,0,1,1,4,3,0,2,285,115,False,True,False,False
1127,1329,29,1,352,6,1,Medical,1,1865,1,87,1,2804,15434,0,11,4,80,0,3,Human Resources,3,0,0,0.6931471805599453,0.6931471805599453,0.0,0,2,4,2,3,0,1,45,389,False,False,True,False
1128,1330,43,1,823,6,3,Medical,1,1866,0,81,5,19392,22539,0,13,4,80,0,2,Manager,3,12,14,3.091042453358316,2.833213344056216,1.9459101490553128,0,3,1,2,3,0,7,82,389,True,False,True,False
1129,1331,48,1,1224,10,3,Life Sciences,1,1867,1,91,5,19665,13583,0,12,4,80,0,3,Research Director,3,10,9,3.4011973816621555,3.1354942159291497,2.5649493574615367,0,2,4,2,3,0,4,72,510,True,False,True,False
1130,1334,27,2,1131,15,3,Life Sciences,1,1870,0,77,1,4774,23844,0,19,4,80,1,2,Research Scientist,3,6,3,2.19722457733622,2.079441541679836,2.079441541679836,0,1,4,2,2,0,0,243,510,True,False,True,False
1131,1335,39,1,835,19,4,Other,1,1871,1,41,2,3902,5141,0,14,2,80,3,2,Research Scientist,3,2,2,2.079441541679836,1.0986122886681096,1.0986122886681096,0,4,4,3,3,0,8,243,68,True,False,False,False
1132,1337,28,1,1172,3,3,Medical,1,1875,0,78,1,2856,3692,0,19,4,80,1,3,Sales Representative,3,0,0,0.6931471805599453,0.6931471805599453,0.0,0,2,2,3,3,0,1,71,389,False,True,True,False
1133,1338,30,1,945,9,3,Medical,1,1876,1,89,1,1081,16019,0,13,3,80,0,3,Sales Representative,3,0,0,0.6931471805599453,0.6931471805599453,0.0,1,4,2,3,2,0,1,71,389,False,True,False,True
1134,1340,36,1,1266,10,4,Technical Degree,1,1880,0,63,2,5673,6060,0,13,1,80,1,4,Sales Executive,3,9,7,2.3978952727983707,2.3978952727983707,0.6931471805599453,0,3,2,2,3,1,1,285,115,False,True,True,False
1135,1341,31,1,311,20,3,Life Sciences,1,1881,1,89,2,4197,18624,0,11,1,80,1,2,Laboratory Technician,3,8,2,2.3978952727983707,2.3978952727983707,0.0,0,3,2,3,3,0,1,217,510,True,False,False,False
1136,1342,34,1,1480,4,3,Life Sciences,1,1882,1,64,3,9713,24444,0,13,4,80,3,3,Sales Executive,3,3,0,2.302585092994046,1.791759469228055,0.6931471805599453,0,4,3,3,3,1,2,285,510,False,True,True,False
1137,1343,29,1,592,7,3,Life Sciences,1,1883,1,59,1,2062,19384,0,14,2,80,0,2,Laboratory Technician,3,2,2,2.4849066497880004,1.3862943611198906,0.6931471805599453,0,1,4,3,3,0,3,217,510,True,False,False,True
1138,1345,35,1,219,16,2,Other,1,1886,0,44,2,4788,25388,0,11,4,80,0,2,Manufacturing Director,3,2,2,1.6094379124341005,1.3862943611198906,0.0,0,2,4,2,3,1,0,118,68,True,False,True,False
1139,1346,45,1,556,25,2,Life Sciences,1,1888,0,93,2,5906,23888,0,13,4,80,2,2,Manufacturing Director,3,8,8,2.3978952727983707,2.302585092994046,1.3862943611198906,0,4,2,2,2,0,0,118,510,True,False,True,False
1140,1348,40,1,1137,1,4,Life Sciences,1,1892,1,98,4,16823,18991,0,11,1,80,1,3,Manager,3,7,16,3.1354942159291497,2.995732273553991,2.4849066497880004,0,1,1,3,3,0,2,82,510,True,False,False,False
1141,1349,26,1,482,1,2,Life Sciences,1,1893,0,90,1,2933,14908,0,13,3,80,1,3,Research Scientist,3,0,0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,3,2,2,2,1,1,243,510,True,False,True,False
1142,1350,27,1,511,2,2,Medical,1,1898,0,89,2,6500,26997,0,14,2,80,0,5,Sales Executive,3,7,7,2.302585092994046,2.19722457733622,0.0,0,3,1,4,2,0,0,285,389,False,True,False,True
1143,1351,48,2,117,22,3,Medical,1,1900,0,58,4,17174,2437,0,11,2,80,1,3,Manager,3,17,7,3.218875824868201,3.1354942159291497,1.6094379124341005,0,4,4,3,3,0,3,82,389,True,False,False,False
1144,1352,44,1,170,1,4,Life Sciences,1,1903,1,78,2,5033,9364,0,15,4,80,1,5,Healthcare Representative,3,0,2,2.3978952727983707,1.0986122886681096,1.0986122886681096,0,1,2,4,3,0,2,111,510,True,False,True,False
1145,1354,56,1,1162,24,2,Life Sciences,1,1907,1,97,1,2587,10261,0,16,4,80,0,3,Laboratory Technician,3,2,0,1.791759469228055,1.6094379124341005,0.6931471805599453,1,4,1,3,3,0,1,217,510,True,False,False,True
1146,1355,36,1,335,17,2,Marketing,1,1908,1,33,2,5507,16822,0,16,3,80,2,1,Sales Executive,3,2,3,2.5649493574615367,1.6094379124341005,0.6931471805599453,0,2,3,2,1,0,2,285,138,False,True,True,False
1147,1357,42,1,1396,6,3,Medical,1,1911,1,83,3,13348,14842,0,13,2,80,1,3,Research Director,3,7,7,2.9444389791664403,2.639057329615259,1.791759469228055,0,1,3,3,4,0,9,72,389,True,False,True,False
1148,1358,31,1,1079,10,2,Medical,1,1912,0,86,2,6583,20115,0,11,4,80,1,2,Sales Executive,3,2,4,2.19722457733622,1.791759469228055,0.6931471805599453,0,4,3,3,3,1,2,285,389,False,True,False,False
1149,1359,34,1,735,3,1,Medical,1,1915,0,75,2,8103,16495,0,12,3,80,0,3,Sales Executive,3,2,1,2.302585092994046,1.6094379124341005,0.0,0,4,4,2,2,1,3,285,389,False,True,True,False
1150,1360,31,1,471,4,3,Medical,1,1916,0,62,1,3978,16031,0,12,2,80,1,0,Laboratory Technician,3,2,2,1.6094379124341005,1.0986122886681096,1.0986122886681096,0,3,1,4,2,0,8,217,389,True,False,False,False
1151,1361,26,2,1096,6,3,Other,1,1918,1,61,1,2544,7102,0,18,1,80,1,3,Laboratory Technician,3,7,7,2.19722457733622,2.079441541679836,2.079441541679836,0,4,3,4,3,0,0,217,68,True,False,True,False
1152,1362,45,2,1297,1,4,Medical,1,1922,1,44,2,5399,14511,0,12,3,80,0,3,Healthcare Representative,3,2,3,2.5649493574615367,1.6094379124341005,0.0,0,3,2,3,3,0,4,111,389,True,False,False,True
1153,1363,33,1,217,10,4,Marketing,1,1924,1,43,2,5487,10410,0,14,2,80,0,2,Sales Executive,3,4,9,2.3978952727983707,2.3978952727983707,0.0,0,3,2,3,2,0,1,285,138,False,True,False,True
1154,1364,28,2,783,1,2,Life Sciences,1,1927,1,42,2,6834,19255,0,12,3,80,1,2,Sales Executive,3,7,7,2.079441541679836,2.079441541679836,0.0,0,4,3,2,3,1,1,285,510,False,True,True,False
1155,1365,29,2,746,24,3,Technical Degree,1,1928,1,45,1,1091,10642,0,17,4,80,0,3,Sales Representative,3,0,0,0.6931471805599453,0.6931471805599453,0.0,1,1,3,4,3,0,1,71,115,False,True,False,True
1156,1366,39,0,1251,21,4,Life Sciences,1,1929,0,32,2,5736,3987,0,19,3,80,1,1,Sales Executive,3,2,2,2.3978952727983707,1.3862943611198906,0.6931471805599453,0,3,1,1,3,0,6,285,510,False,True,True,False
1157,1367,27,1,1354,2,4,Technical Degree,1,1931,1,41,1,2226,6073,0,11,3,80,1,3,Research Scientist,3,3,2,1.9459101490553128,1.791759469228055,0.6931471805599453,0,2,2,3,2,0,1,243,115,True,False,True,False
1158,1368,34,2,735,22,4,Other,1,1932,1,86,2,5747,26496,0,15,2,80,0,3,Research Scientist,3,10,11,2.833213344056216,2.772588722239781,1.9459101490553128,0,4,3,2,3,1,1,243,68,True,False,True,False
1159,1369,28,1,1475,13,2,Marketing,1,1933,0,84,2,9854,23352,0,11,4,80,0,0,Sales Executive,3,0,2,1.9459101490553128,1.0986122886681096,1.0986122886681096,1,3,4,3,3,1,3,285,138,False,True,False,True
1160,1370,47,0,1169,14,4,Technical Degree,1,1934,1,64,2,5467,2125,0,18,3,80,1,4,Research Scientist,3,7,7,2.833213344056216,2.19722457733622,0.6931471805599453,0,2,3,3,4,0,8,243,115,True,False,True,False
1161,1371,56,1,1443,11,5,Marketing,1,1935,0,89,2,5380,20328,0,16,3,80,1,3,Sales Executive,3,0,0,1.9459101490553128,0.0,0.0,0,1,4,2,3,0,4,285,138,False,True,True,False
1162,1373,38,2,1394,8,3,Medical,1,1937,0,58,2,2133,18115,0,16,3,80,1,3,Research Scientist,3,11,7,3.044522437723423,3.044522437723423,0.0,0,2,4,2,3,1,1,243,389,True,False,False,False
1163,1374,58,1,605,21,3,Life Sciences,1,1938,0,72,4,17875,11761,0,13,3,80,1,2,Manager,3,0,0,3.4011973816621555,0.6931471805599453,0.0,0,4,4,3,2,1,4,82,510,False,True,True,False
1164,1375,32,2,238,5,2,Life Sciences,1,1939,0,47,1,2432,15318,0,14,1,80,0,2,Research Scientist,3,1,3,2.19722457733622,1.6094379124341005,0.0,1,3,1,4,3,1,3,243,510,True,False,False,True
1165,1376,38,1,1206,9,2,Life Sciences,1,1940,1,71,1,4771,14293,0,19,4,80,2,0,Research Scientist,3,2,3,2.3978952727983707,1.791759469228055,0.0,0,4,2,3,4,0,2,243,510,True,False,False,False
1166,1377,49,2,1064,2,1,Life Sciences,1,1941,1,42,5,19161,13738,0,15,4,80,0,3,Research Director,3,4,3,3.367295829986474,1.791759469228055,1.6094379124341005,0,4,2,3,3,0,3,72,510,True,False,True,False
1167,1378,42,1,419,12,4,Marketing,1,1943,1,77,2,5087,2900,0,12,3,80,2,4,Sales Executive,3,0,0,2.70805020110221,0.0,0.0,0,4,2,3,3,1,3,285,138,False,True,False,False
1168,1379,27,2,1337,22,3,Human Resources,1,1944,0,58,1,2863,19555,0,12,1,80,0,2,Human Resources,3,0,0,0.6931471805599453,0.6931471805599453,0.0,1,2,1,2,3,0,1,45,24,False,False,True,False
1169,1380,35,1,682,18,4,Medical,1,1945,1,71,2,5561,15975,0,16,4,80,1,2,Sales Executive,3,3,4,1.9459101490553128,1.791759469228055,0.0,0,1,2,3,1,0,0,285,389,False,True,True,False
1170,1381,28,0,1103,16,3,Medical,1,1947,1,49,1,2144,2122,0,14,3,80,0,3,Research Scientist,3,3,4,1.791759469228055,1.791759469228055,0.6931471805599453,0,3,3,3,2,0,1,243,389,True,False,False,True
1171,1382,31,0,976,3,2,Medical,1,1948,1,48,1,3065,3995,0,13,4,80,1,3,Research Scientist,3,2,3,1.6094379124341005,1.6094379124341005,1.0986122886681096,0,1,3,3,4,1,1,243,389,True,False,False,False
1172,1385,34,1,1239,13,4,Medical,1,1951,1,39,3,8628,22914,0,18,3,80,1,2,Sales Executive,3,7,1,2.302585092994046,2.19722457733622,0.6931471805599453,0,3,4,3,2,0,1,285,389,False,True,False,False
1173,1386,26,1,157,1,3,Medical,1,1952,1,95,1,2867,20006,0,13,4,80,0,6,Laboratory Technician,3,7,6,2.19722457733622,2.079441541679836,2.079441541679836,0,1,3,3,2,0,0,217,389,True,False,False,True
1174,1387,29,1,136,1,3,Life Sciences,1,1954,1,89,2,5373,6225,0,12,1,80,1,5,Healthcare Representative,3,3,2,1.9459101490553128,1.791759469228055,0.0,0,1,1,3,2,0,0,111,510,True,False,True,False
1175,1388,32,0,1146,15,4,Medical,1,1955,0,34,2,6667,16542,0,18,2,80,1,6,Healthcare Representative,3,1,2,2.302585092994046,1.791759469228055,0.6931471805599453,0,4,3,3,3,0,5,111,389,True,False,False,False
1176,1390,28,1,1404,17,3,Technical Degree,1,1960,1,32,1,2367,18779,0,12,1,80,1,2,Laboratory Technician,3,1,3,1.9459101490553128,1.6094379124341005,0.0,1,4,3,2,2,0,5,217,115,True,False,False,False
1177,1391,38,1,1404,1,3,Life Sciences,1,1961,1,59,1,2858,11473,0,14,1,80,0,3,Sales Representative,3,0,0,3.044522437723423,0.6931471805599453,0.0,0,1,1,2,2,0,4,71,510,False,True,False,True
1178,1392,35,1,1224,7,4,Life Sciences,1,1962,0,55,2,5204,13586,0,11,4,80,0,2,Sales Executive,3,8,9,2.3978952727983707,2.3978952727983707,0.0,0,4,3,3,3,1,1,285,510,False,True,True,False
1179,1393,27,1,954,9,3,Marketing,1,1965,1,44,2,4105,5099,0,14,1,80,0,5,Sales Executive,3,7,7,2.079441541679836,2.079441541679836,0.0,0,4,4,3,3,0,1,285,138,False,True,False,True
1180,1395,31,2,754,26,4,Marketing,1,1967,1,63,2,5617,21075,0,11,3,80,0,4,Sales Executive,3,7,8,2.3978952727983707,2.3978952727983707,0.0,1,4,1,3,3,1,1,285,138,False,True,True,False
1181,1396,53,1,1168,24,4,Life Sciences,1,1968,1,66,3,10448,5843,0,13,2,80,0,2,Sales Executive,3,2,2,2.772588722239781,1.0986122886681096,1.0986122886681096,1,1,1,3,2,1,6,285,510,False,True,False,True
1182,1397,54,1,155,9,2,Life Sciences,1,1969,0,67,2,2897,22474,0,11,3,80,2,6,Research Scientist,3,3,3,2.302585092994046,1.6094379124341005,1.0986122886681096,0,3,1,3,2,0,3,243,510,True,False,True,False
1183,1399,43,1,574,11,3,Life Sciences,1,1971,1,30,3,7510,16873,0,17,2,80,1,1,Healthcare Representative,3,9,9,2.3978952727983707,2.3978952727983707,0.0,0,3,1,3,3,0,1,111,510,True,False,True,False
1184,1400,38,2,1444,1,4,Other,1,1972,1,88,1,2991,5224,0,11,2,80,1,2,Human Resources,3,2,2,2.079441541679836,1.9459101490553128,0.6931471805599453,0,2,4,3,3,1,0,45,68,False,False,True,False
1185,1401,55,1,189,26,4,Human Resources,1,1973,1,71,5,19636,25811,0,18,1,80,1,0,Manager,3,9,4,3.58351893845611,2.3978952727983707,0.6931471805599453,0,2,3,4,3,1,4,82,24,False,False,True,False
1186,1402,31,1,1276,2,1,Medical,1,1974,0,59,1,1129,17536,0,11,3,80,3,4,Laboratory Technician,3,0,0,0.6931471805599453,0.6931471805599453,0.0,0,4,4,1,3,1,1,217,389,True,False,False,False
1187,1403,39,1,119,15,4,Marketing,1,1975,1,77,4,13341,25098,0,12,1,80,0,3,Sales Executive,3,8,10,3.091042453358316,3.044522437723423,2.4849066497880004,0,1,2,3,3,0,0,285,138,False,True,False,True
1188,1404,42,0,335,23,2,Life Sciences,1,1976,1,37,2,4332,14811,0,12,4,80,0,2,Research Scientist,3,9,7,3.044522437723423,3.044522437723423,1.3862943611198906,0,3,4,2,3,0,1,243,510,True,False,False,True
1189,1406,54,1,157,10,3,Medical,1,1980,0,77,2,4440,25198,0,19,4,80,0,3,Manufacturing Director,3,2,4,2.302585092994046,1.791759469228055,0.6931471805599453,0,1,3,3,3,1,6,118,389,True,False,False,True
1190,1407,24,1,771,1,2,Life Sciences,1,1981,1,45,2,4617,14120,0,12,2,80,0,2,Healthcare Representative,3,3,2,1.6094379124341005,1.6094379124341005,0.6931471805599453,0,3,2,2,2,0,1,111,510,True,False,False,True
1191,1408,23,1,571,12,2,Other,1,1982,1,78,1,2647,13672,0,13,3,80,0,6,Laboratory Technician,3,2,4,1.791759469228055,1.791759469228055,0.6931471805599453,0,4,4,3,4,0,1,217,68,True,False,False,True
1192,1409,40,2,692,11,3,Technical Degree,1,1985,0,73,2,6323,26849,0,11,1,80,1,2,Laboratory Technician,3,9,4,2.3978952727983707,2.3978952727983707,2.302585092994046,0,3,4,3,4,0,1,217,115,True,False,True,False
1193,1410,40,1,444,2,2,Marketing,1,1986,0,92,2,5677,4258,0,14,3,80,1,4,Sales Executive,3,8,10,2.772588722239781,2.4849066497880004,1.791759469228055,0,2,2,3,3,0,3,285,138,False,True,True,False
1194,1411,25,1,309,2,3,Human Resources,1,1987,0,82,1,2187,19655,0,14,3,80,0,3,Human Resources,3,0,2,1.9459101490553128,1.0986122886681096,0.6931471805599453,0,2,3,3,3,0,4,45,24,False,False,True,False
1195,1412,30,1,911,1,2,Medical,1,1989,1,76,1,3748,4077,0,13,3,80,0,6,Laboratory Technician,3,8,7,2.5649493574615367,2.5649493574615367,0.6931471805599453,0,2,4,3,2,0,1,217,389,True,False,True,False
1196,1413,25,1,977,2,1,Other,1,1992,1,57,1,3977,7298,0,19,3,80,1,2,Laboratory Technician,3,2,2,2.079441541679836,1.0986122886681096,0.0,0,3,4,3,2,1,6,217,68,True,False,False,False
1197,1415,33,0,1313,1,2,Medical,1,1994,1,59,1,2008,20439,0,12,3,80,3,2,Laboratory Technician,3,1,0,0.6931471805599453,0.6931471805599453,0.0,0,3,2,2,2,0,1,217,389,True,False,False,False
1198,1416,38,1,1321,1,4,Life Sciences,1,1995,1,86,2,4440,7636,0,15,1,80,2,3,Sales Executive,3,13,8,2.833213344056216,2.772588722239781,1.791759469228055,0,2,4,3,3,0,0,285,510,False,True,True,False
1199,1417,31,1,1154,2,2,Life Sciences,1,1996,1,54,1,3067,6393,0,19,3,80,1,1,Sales Representative,3,2,2,1.3862943611198906,1.0986122886681096,0.6931471805599453,0,3,1,3,3,0,0,71,510,False,True,True,False
1200,1418,38,2,508,6,4,Life Sciences,1,1997,1,72,2,5321,14284,0,11,4,80,1,1,Manufacturing Director,3,3,7,2.3978952727983707,2.19722457733622,2.079441541679836,0,3,1,2,3,0,2,118,510,True,False,True,False
1201,1419,42,1,557,18,4,Life Sciences,1,1998,1,35,2,5410,11189,0,17,3,80,1,3,Research Scientist,3,3,2,2.302585092994046,1.6094379124341005,0.6931471805599453,0,1,4,3,2,1,6,243,510,True,False,False,False
1202,1421,47,0,1162,1,1,Medical,1,2000,0,98,3,11957,17231,0,18,1,80,2,3,Research Director,3,8,12,2.70805020110221,2.639057329615259,1.791759469228055,0,2,3,3,1,0,0,72,389,True,False,True,False
1203,1422,35,1,1490,11,4,Medical,1,2003,1,43,1,2660,20232,0,11,3,80,1,3,Laboratory Technician,3,2,2,1.791759469228055,1.0986122886681096,1.0986122886681096,0,3,4,3,3,1,7,217,389,True,False,True,False
1204,1423,22,1,581,1,2,Life Sciences,1,2007,1,63,1,3375,17624,0,12,4,80,0,2,Research Scientist,3,2,2,1.6094379124341005,1.3862943611198906,0.6931471805599453,0,3,4,3,4,0,0,243,510,True,False,False,True
1205,1424,35,1,1395,9,4,Medical,1,2008,1,48,2,5098,18698,0,19,2,80,0,5,Research Scientist,3,7,8,2.3978952727983707,2.3978952727983707,0.0,0,3,2,3,3,0,1,243,389,True,False,False,True
1206,1425,33,1,501,15,2,Medical,1,2009,0,95,2,4878,21653,0,13,1,80,1,6,Healthcare Representative,3,7,1,2.3978952727983707,2.302585092994046,2.19722457733622,0,4,2,3,3,1,0,111,389,True,False,True,False
1207,1426,32,1,267,29,4,Life Sciences,1,2010,0,49,1,2837,15919,0,13,3,80,0,3,Laboratory Technician,3,2,1,1.9459101490553128,1.9459101490553128,1.6094379124341005,0,2,3,2,3,0,1,217,510,True,False,False,True
1208,1427,40,1,543,1,4,Life Sciences,1,2012,1,83,1,2406,4060,0,19,3,80,2,3,Laboratory Technician,3,0,0,2.19722457733622,0.6931471805599453,0.0,0,4,1,3,2,0,8,217,510,True,False,True,False
1209,1428,32,1,234,1,4,Medical,1,2013,1,68,1,2269,18024,0,14,2,80,1,2,Sales Representative,3,2,2,1.3862943611198906,1.0986122886681096,1.0986122886681096,0,2,2,2,3,0,0,71,389,False,True,True,False
1210,1429,39,1,116,24,1,Life Sciences,1,2014,1,52,2,4108,5340,0,13,1,80,0,2,Research Scientist,3,7,7,2.9444389791664403,2.079441541679836,0.6931471805599453,0,4,1,3,3,0,7,243,510,True,False,False,True
1211,1430,38,1,201,10,3,Medical,1,2015,0,99,3,13206,3376,0,12,1,80,1,3,Research Director,3,16,11,3.044522437723423,2.9444389791664403,0.6931471805599453,0,3,2,1,3,0,3,72,389,True,False,True,False
